player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,reason,extracted_date,cycle_phase,cycle_risk_tag,perf_trend,corrected_risk_tag,adv_phase,adv_risk_tag,adv_modifier,adv_confidence,adjusted_prediction,actual_result
Sabrina Ionescu,Assists,8.5,5.1,0.0,0.5,FAIR,ionessa01w,2025-06-17T11:02:51.925561,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,5.2,4.7
Natasha Cloud,Assists,9.5,6.1,0.0,0.5,FAIR,cloudna01w,2025-06-17T11:02:52.028767,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.4,9.1
Jewell Loyd,Points,14.5,11.1,0.0,0.5,FAIR,loyddje01w,2025-06-17T11:02:52.183276,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,11.3,13.4
Courtney Williams,Points,14.5,11.1,0.0,0.5,FAIR,willico01w,2025-06-17T11:02:52.326184,3.4000000000000004,3.4000000000000004,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,11.3,13.3
Olivia Nelson-Ododa,Rebounds,9.5,6.0,0.0,0.5,FAIR,nelsool01w,2025-06-17T11:02:51.656387,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.3,9.6
Jackie Young,Points,22.5,19.0,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.250083,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,20.0,20.1
Nneka Ogwumike,Points,19.5,16.0,0.0,0.5,FAIR,ogwumnn01w,2025-06-17T11:02:53.028121,3.5,3.5,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,16.8,18.5
Jackie Young,Rebounds,7.5,3.9,0.0,0.5,FAIR,youngja01w,2025-06-17T11:02:52.245951,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.1,3.3
Angel Reese,Rebounds,15.5,11.9,0.0,0.5,FAIR,reesean01w,2025-06-17T11:02:52.641933,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,12.1,12.9
Kamilla Cardoso,Points,14.5,10.9,0.0,0.5,FAIR,cardoka01w,2025-06-17T11:02:52.766270,3.6,3.6,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,11.4,11.1
Brittney Griner,Points,14.5,10.8,0.0,0.5,FAIR,grinebr01w,2025-06-17T11:02:51.781176,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,10.3,10.5
Napheesa Collier,Rebounds,12.5,8.8,0.0,0.5,FAIR,collina01w,2025-06-17T11:02:52.090357,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,8.4,9.9
Angel Reese,Pts+Rebs+Asts,29.5,25.8,0.0,0.5,FAIR,reesean01w,2025-06-17T11:02:52.658005,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,26.3,24.3
Kiki Iriafen,Points,17.5,13.8,0.0,0.5,FAIR,iriafki01w,2025-06-17T11:02:52.793383,3.6999999999999993,3.6999999999999993,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,13.1,18.3
Kamilla Cardoso,Rebounds,10.5,6.8,0.0,0.5,FAIR,cardoka01w,2025-06-17T11:02:52.756901,3.7,3.7,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,7.1,4.6
Ezi Magbegor,Rebounds,11.5,7.8,0.0,0.5,FAIR,magbeez01w,2025-06-17T11:02:52.902257,3.7,3.7,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.5,5.5
Aliyah Boston,Pts+Rebs+Asts,29.5,25.6,0.0,0.5,FAIR,bostoal01w,2025-06-17T11:02:51.566160,3.899999999999999,3.899999999999999,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,26.9,29.8
Allisha Gray,Points,24.5,20.6,0.0,0.5,FAIR,grayyal01w,2025-06-17T11:02:51.727426,3.899999999999999,3.899999999999999,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,19.6,21.6
Aliyah Boston,Rebounds,11.5,7.6,0.0,0.5,FAIR,bostoal01w,2025-06-17T11:02:51.563787,3.9,3.9,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,8.0,9.6
Rickea Jackson,Points,17.5,13.6,0.0,0.5,FAIR,jacksri01w,2025-06-17T11:02:52.958029,3.9,3.9,NORMAL,0.1,,,NONE,Large difference but low trap probability,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,13.9,15.5
Caitlin Clark,Rebs+Asts,15.5,14.4,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.509857,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,13.7,13.7
Aliyah Boston,Rebounds,6.5,7.6,0.0,0.5,GOOD,bostoal01w,2025-06-17T11:02:51.584489,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,8.0,5.8
Rhyne Howard,Assists,3.5,4.6,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.666707,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.8,5.0
Brionna Jones,Rebounds,7.5,8.6,0.0,0.5,GOOD,jonesbr01w,2025-06-17T11:02:51.825592,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,8.8,7.1
Jonquel Jones,Points,13.5,12.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.958389,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,12.6,15.0
Jonquel Jones,Rebounds,10.5,9.4,0.0,0.5,GOOD,jonesjo01w,2025-06-17T11:02:51.969550,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,follicular,NEUTRAL,1.013,0.5,9.5,9.1
Courtney Williams,Rebounds,5.5,4.4,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.309427,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,4.5,2.4
Brittney Sykes,Rebounds,5.5,4.4,0.0,0.5,GOOD,sykesbr01w,2025-06-17T11:02:52.626862,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,4.2,3.4
Angel Reese,Points,11.5,10.4,0.0,0.5,GOOD,reesean01w,2025-06-17T11:02:52.676060,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,10.6,11.6
Sonia Citron,Rebounds,5.5,4.4,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.824348,1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.033,0.5,4.5,3.1
Nneka Ogwumike,Rebounds,7.5,8.6,0.0,0.5,GOOD,ogwumnn01w,2025-06-17T11:02:53.030239,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,9.0,6.9
Sabrina Ionescu,Rebounds,2.5,3.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.923198,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,3.7,4.3
Napheesa Collier,3-PT Made,0.5,1.6,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.034347,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,1.5,2.1
Jewell Loyd,3-PT Made,3.5,2.4,0.0,0.5,GOOD,loyddje01w,2025-06-17T11:02:52.167185,1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.4,1.1
Alanna Smith,3-PT Made,0.5,1.6,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.349191,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,1.7,0.5
Arike Ogunbowale,3-PT Made,3.5,2.4,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.385713,1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,2.4,3.0
Ariel Atkins,Rebounds,2.5,3.6,0.0,0.5,GOOD,atkinar01w,2025-06-17T11:02:52.719985,-1.1,1.1,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.8,0.2
Marina Mabrey,Points,16.5,17.6,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.447504,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,18.5,15.0
Rhyne Howard,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.679970,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,29.8,28.0
Allisha Gray,Points,19.5,20.6,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.755623,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,19.6,19.1
Breanna Stewart,Pts+Rebs,26.0,24.9,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.843368,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,25.4,26.2
Breanna Stewart,Pts+Rebs+Asts,29.5,28.4,0.0,0.5,GOOD,stewabr01w,2025-06-17T11:02:51.868730,1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,29.0,32.7
Sabrina Ionescu,Pts+Asts,23.5,24.6,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.936993,-1.1000000000000014,1.1000000000000014,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,25.1,27.2
Tina Charles,Pts+Rebs,23.5,22.3,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.629769,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,23.4,23.0
Rhyne Howard,Points,19.5,18.3,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.706789,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,19.2,19.2
DiJonai Carrington,Points,14.5,13.3,0.0,0.5,GOOD,carridi01w,2025-06-17T11:02:52.488836,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,12.6,10.1
Azura Stevens,Rebounds,10.5,9.3,0.0,0.5,GOOD,steveaz01w,2025-06-17T11:02:52.923810,1.1999999999999993,1.1999999999999993,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,8.8,8.8
Sonia Citron,3-PT Made,2.5,1.3,0.0,0.5,GOOD,citroso01w,2025-06-17T11:02:52.820456,1.2,1.2,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.033,0.5,1.3,0.6
Caitlin Clark,3-PT Made,4.5,3.3,0.0,0.5,GOOD,clarkca01w,2025-06-17T11:02:51.518367,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,3.1,3.9
Rhyne Howard,3-PT Made,4.5,3.3,0.0,0.5,GOOD,howarrh01w,2025-06-17T11:02:51.694188,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,3.5,1.4
Courtney Williams,Assists,4.5,5.7,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.339156,-1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,5.8,7.1
Alanna Smith,Rebounds,5.5,4.3,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.381602,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,4.5,8.3
Gabby Williams,3-PT Made,3.5,2.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.832024,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.3,2.0
Gabby Williams,Assists,5.5,4.3,0.0,0.5,GOOD,williga01w,2025-06-17T11:02:52.858457,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,4.4,5.4
Skylar Diggins,Assists,7.5,6.3,0.0,0.5,GOOD,diggisk01w,2025-06-17T11:02:52.977194,1.2000000000000002,1.2000000000000002,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,6.6,8.3
Paige Bueckers,3-PT Made,2.5,1.25,0.0,0.5,GOOD,bueckpa01w,2025-06-17T11:02:52.437154,1.25,1.25,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,1.3,0.3
Napheesa Collier,Pts+Rebs+Asts,37.5,38.8,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.072371,-1.2999999999999972,1.2999999999999972,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,36.9,37.5
Marina Mabrey,Rebounds,6.5,5.2,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.441575,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,5.5,5.5
Marina Mabrey,Assists,2.5,3.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.443502,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,4.0,4.2
Marina Mabrey,3-PT Made,1.5,2.8,0.0,0.5,GOOD,mabrema01w,2025-06-17T11:02:51.463990,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,2.9,1.0
Allisha Gray,Assists,5.5,4.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.731186,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,4.0,4.1
Allisha Gray,3-PT Made,3.5,2.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.737198,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,2.1,3.3
Allisha Gray,Rebounds,6.5,5.2,0.0,0.5,GOOD,grayyal01w,2025-06-17T11:02:51.746735,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,4.9,8.5
Brittney Griner,Rebounds,7.5,6.2,0.0,0.5,GOOD,grinebr01w,2025-06-17T11:02:51.785932,1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,5.9,8.3
Sabrina Ionescu,3-PT Made,1.5,2.8,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.890741,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,2.9,8.3
Kayla McBride,3-PT Made,1.5,2.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.123478,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,2.9,1.0
Kayla McBride,Assists,2.5,3.8,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.125411,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,4.0,6.2
Arike Ogunbowale,Assists,3.5,4.8,0.0,0.5,GOOD,ogunbar01w,2025-06-17T11:02:52.401266,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.016,0.5,4.9,5.4
Kamilla Cardoso,Rebounds,5.5,6.8,0.0,0.5,GOOD,cardoka01w,2025-06-17T11:02:52.753094,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,STRONG_TARGET_LUTEAL,1.05,0.75,7.1,12.6
Ezi Magbegor,Rebounds,6.5,7.8,0.0,0.5,GOOD,magbeez01w,2025-06-17T11:02:52.882385,-1.2999999999999998,1.2999999999999998,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.085,0.65,8.5,6.5
Tina Charles,Points,15.5,16.8,0.0,0.5,GOOD,charlti01w,2025-06-17T11:02:51.614390,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,luteal,TARGET_LUTEAL,1.05,0.65,17.6,15.5
Brittney Griner,Points,9.5,10.8,0.0,0.5,GOOD,grinebr01w,2025-06-17T11:02:51.797212,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,FADE_EARLY_MENSTRUAL,0.95,0.6,10.3,8.8
Sabrina Ionescu,Pts+Rebs+Asts,29.5,28.2,0.0,0.5,GOOD,ionessa01w,2025-06-17T11:02:51.907025,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,TARGET_LATE_FOLLICULAR,1.02,0.65,28.8,23.5
Napheesa Collier,Rebounds,7.5,8.8,0.0,0.5,GOOD,collina01w,2025-06-17T11:02:52.042784,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,menstrual,NEUTRAL,0.95,0.5,8.4,7.1
Kayla McBride,Pts+Rebs+Asts,22.5,21.2,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.117497,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,22.3,20.4
Kayla McBride,Points,15.5,14.2,0.0,0.5,GOOD,mcbrika01w,2025-06-17T11:02:52.121556,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,NEUTRAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,14.9,15.3
Courtney Williams,Pts+Asts,15.5,16.8,0.0,0.5,GOOD,willico01w,2025-06-17T11:02:52.303631,-1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,menstrual,FADE_MENSTRUAL,1.0,FADE_MENSTRUAL,follicular,NEUTRAL,1.02,0.5,17.1,18.0
Alanna Smith,Points,11.5,10.2,0.0,0.5,GOOD,smithal01w,2025-06-17T11:02:52.383688,1.3000000000000007,1.3000000000000007,NORMAL,0.1,,,NONE,Line reasonably close to prediction,2025-06-17,luteal,FADE_LUTEAL,1.0,TARGET_LUTEAL,luteal,TARGET_LUTEAL,1.05,0.65,10.7,15.4
