player_name,stat_type,line,predicted_value,confidence_score,volatility_score,recommendation,bbref_id,timestamp,line_diff,abs_diff,trap_type,trap_probability,detection_method,line_intent,action_required,betting_recommendation,expected_value,confidence
Nneka Ogwumike,Rebounds,7.5,8.6,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.030239,-1.0999999999999996,1.0999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Rebs+Asts,8.0,9.0,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.435612,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Pts+Rebs+Asts,36.5,35.5,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.470624,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Rebounds,4.5,5.5,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.511945,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Pts+Rebs+Asts,34.5,35.5,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.524674,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Tina Charles,Rebounds,4.5,5.5,0.0,0.5,PASS,charlti01w,2025-06-17T11:02:51.622538,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Rebounds,4.5,5.5,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.702250,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Griner,Pts+Rebs,16.0,17.0,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.778771,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Points,20.5,19.5,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.892707,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Points,18.5,19.5,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.904870,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,3-PT Made,2.5,1.5,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.954486,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,3-PT Made,0.5,1.5,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.975506,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Pts+Asts,19.0,18.0,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.096642,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Pts+Asts,19.5,18.5,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.197151,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,Rebs+Asts,8.5,7.5,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.214454,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Pts+Rebs,14.5,15.5,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.311333,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Pts+Rebs,15.5,14.5,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.363609,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Points,18.5,17.5,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.412188,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Rebounds,3.5,4.5,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.431409,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Rebounds,5.5,4.5,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.433379,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Pts+Asts,24.5,23.5,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.457894,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Assists,5.5,4.5,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.597700,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Assists,3.5,4.5,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.610915,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Assists,2.5,3.5,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.647882,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Assists,4.5,3.5,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.666170,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,3-PT Made,2.5,1.5,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.713304,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,3-PT Made,0.5,1.5,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.736575,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,3-PT Made,2.5,1.5,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.975228,1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,3-PT Made,0.5,1.5,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.996002,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Nneka Ogwumike,Pts+Rebs+Asts,26.5,27.5,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.022165,-1.0,1.0,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Olivia Nelson-Ododa,Points,9.5,8.6,0.0,0.5,PASS,nelsool01w,2025-06-17T11:02:51.654205,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Assists,5.5,4.6,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.662675,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Rebounds,9.5,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.818316,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Rebounds,4.5,5.4,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.848266,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Points,11.5,12.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.966419,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Rebounds,8.5,9.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.983431,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Rebounds,3.5,4.4,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.321679,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,Points,13.5,14.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.505676,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,Rebounds,6.5,7.4,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.507489,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Veronica Burton,Points,11.0,11.9,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.541791,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Veronica Burton,Assists,4.5,5.4,0.0,0.5,PASS,burtove01w,2025-06-17T11:02:52.549653,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Sykes,Rebounds,3.5,4.4,0.0,0.5,PASS,sykesbr01w,2025-06-17T11:02:52.624630,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Points,9.5,10.4,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.645866,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Rebounds,11.0,11.9,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.683828,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kamilla Cardoso,Points,10.0,10.9,0.0,0.5,PASS,cardoka01w,2025-06-17T11:02:52.761622,-0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Nneka Ogwumike,Rebounds,9.5,8.6,0.0,0.5,PASS,ogwumnn01w,2025-06-17T11:02:53.013497,0.9000000000000004,0.9000000000000004,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Rebounds,4.5,3.6,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.930493,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,3-PT Made,2.5,1.6,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.032221,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,3-PT Made,1.5,2.4,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.169626,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,3-PT Made,2.5,1.6,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.373426,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,3-PT Made,1.5,2.4,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.394604,-0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,3-PT Made,2.5,1.6,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.509623,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Rebounds,4.5,3.6,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.728633,0.8999999999999999,0.8999999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Pts+Rebs,27.5,26.6,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.528509,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kelsey Mitchell,Pts+Rebs+Asts,20.5,21.4,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.535469,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Pts+Asts,22.0,22.9,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.668997,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Pts+Rebs+Asts,27.5,28.4,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.690054,-0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Pts+Rebs+Asts,20.5,19.6,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.711353,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Dearica Hamby,Points,18.5,17.6,0.0,0.5,PASS,hambyde01w,2025-06-17T11:02:52.935962,0.8999999999999986,0.8999999999999986,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Points,16.5,17.38,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.420219,-0.879999999999999,0.879999999999999,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Pts+Rebs,23.0,23.8,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.658461,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Points,17.5,18.3,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.687842,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Pts+Rebs,20.5,21.3,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.827586,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Rebs+Asts,13.5,12.7,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.049256,0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Pts+Rebs+Asts,18.0,17.2,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.359364,0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Pts+Asts,21.5,22.3,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.418013,-0.8000000000000007,0.8000000000000007,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kelsey Mitchell,3-PT Made,2.5,1.7,0.0,0.5,PASS,mitchke01w,2025-06-17T11:02:51.552977,0.8,0.8,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,3-PT Made,0.5,1.3,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.809312,-0.8,0.8,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Azura Stevens,3-PT Made,0.5,1.3,0.0,0.5,PASS,steveaz01w,2025-06-17T11:02:52.927853,-0.8,0.8,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Lexie Hull,Rebounds,3.5,4.3,0.0,0.5,PASS,hulllle01w,2025-06-17T11:02:51.403793,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Assists,3.0,3.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.457608,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,3-PT Made,2.5,3.3,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.526582,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,3-PT Made,2.5,3.3,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.716877,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Assists,4.0,3.2,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.266066,0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Assists,6.5,5.7,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.334262,0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Rebounds,3.5,4.3,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.377594,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,3-PT Made,1.5,2.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.837912,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Gabby Williams,Assists,3.5,4.3,0.0,0.5,PASS,williga01w,2025-06-17T11:02:52.856208,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Dearica Hamby,Assists,3.5,4.3,0.0,0.5,PASS,hambyde01w,2025-06-17T11:02:52.952265,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Assists,5.5,6.3,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.991127,-0.7999999999999998,0.7999999999999998,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,3-PT Made,0.5,1.25,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.446965,-0.75,0.75,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Pts+Rebs+Asts,39.5,38.8,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.040772,0.7000000000000028,0.7000000000000028,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,3-PT Made,3.5,2.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.407009,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Assists,4.5,3.8,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.439589,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Rebounds,4.5,5.2,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.445461,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,3-PT Made,1.5,2.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.723294,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Allisha Gray,Rebounds,4.5,5.2,0.0,0.5,PASS,grayyal01w,2025-06-17T11:02:51.759629,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brittney Griner,Rebounds,5.5,6.2,0.0,0.5,PASS,grinebr01w,2025-06-17T11:02:51.805317,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,3-PT Made,3.5,2.8,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.912020,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,3-PT Made,3.5,2.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.094570,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla McBride,Assists,4.5,3.8,0.0,0.5,PASS,mcbrika01w,2025-06-17T11:02:52.133381,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,Rebounds,3.5,4.2,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.165284,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,Assists,2.5,3.2,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.292905,-0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Rebounds,5.0,4.3,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.351212,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Arike Ogunbowale,Assists,5.5,4.8,0.0,0.5,PASS,ogunbar01w,2025-06-17T11:02:52.414170,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kamilla Cardoso,Rebounds,7.5,6.8,0.0,0.5,PASS,cardoka01w,2025-06-17T11:02:52.750243,0.7000000000000002,0.7000000000000002,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Points,12.0,12.7,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.821524,-0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Courtney Williams,Pts+Rebs+Asts,20.5,21.2,0.0,0.5,PASS,willico01w,2025-06-17T11:02:52.347096,-0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Alanna Smith,Points,9.5,10.2,0.0,0.5,PASS,smithal01w,2025-06-17T11:02:52.371463,-0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kayla Thornton,Pts+Rebs,22.5,21.8,0.0,0.5,PASS,thornka01w,2025-06-17T11:02:52.511563,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Pts+Rebs+Asts,26.5,25.8,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.651969,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Angel Reese,Pts+Rebs,23.0,22.3,0.0,0.5,PASS,reesean01w,2025-06-17T11:02:52.678013,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kiki Iriafen,Points,14.5,13.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.789762,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Kiki Iriafen,Rebounds,10.5,9.8,0.0,0.5,PASS,iriafki01w,2025-06-17T11:02:52.799909,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sonia Citron,Points,13.5,12.8,0.0,0.5,PASS,citroso01w,2025-06-17T11:02:52.818620,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ezi Magbegor,Points,7.5,8.2,0.0,0.5,PASS,magbeez01w,2025-06-17T11:02:52.896072,-0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Points,18.5,17.8,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.981285,0.6999999999999993,0.6999999999999993,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Points,18.0,17.38,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.439090,0.620000000000001,0.620000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Pts+Rebs,22.5,21.88,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.443339,0.620000000000001,0.620000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Paige Bueckers,Assists,5.5,6.12,0.0,0.5,PASS,bueckpa01w,2025-06-17T11:02:52.435327,-0.6200000000000001,0.6200000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Marina Mabrey,Pts+Rebs+Asts,26.0,26.6,0.0,0.5,PASS,mabrema01w,2025-06-17T11:02:51.466012,-0.6000000000000014,0.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Points,20.5,21.1,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.489769,-0.6000000000000014,0.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Napheesa Collier,Points,25.5,26.1,0.0,0.5,PASS,collina01w,2025-06-17T11:02:52.038759,-0.6000000000000014,0.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Skylar Diggins,Pts+Asts,23.5,24.1,0.0,0.5,PASS,diggisk01w,2025-06-17T11:02:52.999933,-0.6000000000000014,0.6000000000000014,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jewell Loyd,Assists,1.5,2.1,0.0,0.5,PASS,loyddje01w,2025-06-17T11:02:52.187153,-0.6000000000000001,0.6000000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Chelsea Gray,3-PT Made,1.5,2.1,0.0,0.5,PASS,grayych01w,2025-06-17T11:02:52.222330,-0.6000000000000001,0.6000000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jackie Young,3-PT Made,2.5,1.9,0.0,0.5,PASS,youngja01w,2025-06-17T11:02:52.289314,0.6000000000000001,0.6000000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Ariel Atkins,Assists,2.5,3.1,0.0,0.5,PASS,atkinar01w,2025-06-17T11:02:52.715251,-0.6000000000000001,0.6000000000000001,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Caitlin Clark,Assists,9.5,8.9,0.0,0.5,PASS,clarkca01w,2025-06-17T11:02:51.487733,0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Points,14.5,13.9,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.557909,0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Aliyah Boston,Assists,3.5,4.1,0.0,0.5,PASS,bostoal01w,2025-06-17T11:02:51.609963,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Rhyne Howard,Assists,4.0,4.6,0.0,0.5,PASS,howarrh01w,2025-06-17T11:02:51.671076,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Brionna Jones,Rebounds,8.0,8.6,0.0,0.5,PASS,jonesbr01w,2025-06-17T11:02:51.823625,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Breanna Stewart,Rebounds,6.0,5.4,0.0,0.5,PASS,stewabr01w,2025-06-17T11:02:51.878135,0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Sabrina Ionescu,Assists,4.5,5.1,0.0,0.5,PASS,ionessa01w,2025-06-17T11:02:51.894936,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Jonquel Jones,Rebounds,10.0,9.4,0.0,0.5,PASS,jonesjo01w,2025-06-17T11:02:51.960510,0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Pts+Asts,14.5,15.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.006221,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
Natasha Cloud,Assists,5.5,6.1,0.0,0.5,PASS,cloudna01w,2025-06-17T11:02:52.010699,-0.5999999999999996,0.5999999999999996,NORMAL,0.1,,,NONE,STANDARD_PROP,0.0,0.5
